"source","text","created_at","retweet_count","favorite_count","is_retweet","id_str","sentiment"
"Media Studio","HAPPY 70th BIRTHDAY to the @USAirForce! The American people are eternally grateful. Thank you for keeping America PROUD, STRONG and FREE! https://t.co/DYxkh3gj0R","Fri Sep 15 23:54:00 +0000 2017",21656,90587,false,"908841360131743744","{""neg"":0,""neu"":0.416,""pos"":0.584,""compound"":0.9733}"
"Twitter for iPhone","We will defend our people, our nations and our civilization from all who dare to threaten our way of life...cont: https://t.co/SYBRshx89b https://t.co/sIiAuxL3OE","Fri Sep 15 22:58:30 +0000 2017",14880,57266,false,"908827394856947712","{""neg"":0.11,""neu"":0.89,""pos"":0,""compound"":-0.3818}"
"Twitter for iPhone","Our hearts &amp; prayers go out to the people of London, who suffered a vicious terrorist attack.... https://t.co/Q2hTBV2l5t","Fri Sep 15 20:54:52 +0000 2017",14896,66584,false,"908796281002307584","{""neg"":0.426,""neu"":0.574,""pos"":0,""compound"":-0.886}"
"Twitter for iPhone","NEVER forget our HEROES held prisoner or who have gone missing in action while serving their country.
Proclamation: https://t.co/4xBZGjAGj5 https://t.co/yZTr7rlpTV","Fri Sep 15 19:02:43 +0000 2017",13147,52496,false,"908768057140629506","{""neg"":0.275,""neu"":0.579,""pos"":0.146,""compound"":-0.3751}"
"Media Studio","Frank “FX” Giaccio-
On behalf of @FLOTUS Melania &amp; myself, THANK YOU for doing a GREAT job this morning! @NatlParkService gives you an A+! https://t.co/135DxuapUI","Fri Sep 15 16:49:31 +0000 2017",33092,116893,false,"908734537311678464","{""neg"":0,""neu"":0.718,""pos"":0.282,""compound"":0.8641}"
"Media Studio","WEEKLY ADDRESS🇺🇸 https://t.co/MsaLA9POAt","Fri Sep 15 16:09:10 +0000 2017",10845,42478,false,"908724382440284160","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","CHAIN MIGRATION cannot be allowed to be part of any legislation on Immigration!","Fri Sep 15 13:00:48 +0000 2017",18987,76676,false,"908676979561570304","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","ESPN is paying a really big price for its politics (and bad programming). People are dumping it in RECORD numbers. Apologize for untruth!","Fri Sep 15 11:20:08 +0000 2017",28192,112106,false,"908651641943003136","{""neg"":0.23,""neu"":0.717,""pos"":0.053,""compound"":-0.69}"
"Twitter for iPhone","We have made more progress in the last nine months against ISIS than the Obama Administration has made in 8 years.Must be proactive &amp; nasty!","Fri Sep 15 11:00:01 +0000 2017",21649,101229,false,"908646582807089152","{""neg"":0.117,""neu"":0.682,""pos"":0.201,""compound"":0.3788}"
"Twitter for iPhone","The travel ban into the United States should be far larger, tougher and more specific-but stupidly, that would not be politically correct!","Fri Sep 15 10:54:14 +0000 2017",24579,106622,false,"908645126146265090","{""neg"":0.242,""neu"":0.607,""pos"":0.152,""compound"":-0.5676}"
"Twitter for iPhone","Loser terrorists must be dealt with in a much tougher manner.The internet is their main recruitment tool which we must cut off &amp; use better!","Fri Sep 15 10:48:18 +0000 2017",21411,97462,false,"908643633901039617","{""neg"":0.295,""neu"":0.567,""pos"":0.137,""compound"":-0.7424}"
"Twitter for iPhone","Another attack in London by a loser terrorist.These are sick and demented people who were in the sights of Scotland Yard. Must be proactive!","Fri Sep 15 10:42:55 +0000 2017",29327,110223,false,"908642277987356673","{""neg"":0.316,""neu"":0.596,""pos"":0.088,""compound"":-0.807}"
"Twitter for iPhone","With the ridiculous Filibuster Rule in the Senate, Republicans need 60 votes to pass legislation, rather than 51. Can't get votes, END NOW!","Fri Sep 15 10:37:38 +0000 2017",12481,53467,false,"908640949605163010","{""neg"":0.113,""neu"":0.887,""pos"":0,""compound"":-0.4199}"
"Twitter for iPhone","FLORIDA-
Just like TX, WE are w/you today, we are w/you tomorrow, &amp; we will be w/you EVERY SINGLE DAY AFTER, to RESTORE, RECOVER, &amp; REBUILD! https://t.co/phRMudujxJ","Fri Sep 15 00:55:05 +0000 2017",12285,58148,false,"908494344008749056","{""neg"":0,""neu"":0.728,""pos"":0.272,""compound"":0.8384}"
"Media Studio","WE ARE WITH YOU FLORIDA!

Emergency Information 
1-800-342-3557
https://t.co/zbWkR5VmDp

Volunteer 
1-800-FL-HELP-1
https://t.co/ghkbVajBN0 https://t.co/2Jj85weO1U","Thu Sep 14 21:11:18 +0000 2017",13782,53795,false,"908438028980490240","{""neg"":0.194,""neu"":0.806,""pos"":0,""compound"":-0.4389}"
"Twitter for iPhone","...I told Republicans to approve healthcare fast or this would happen. But don't worry, I will veto because I love our country &amp; its people.","Thu Sep 14 19:32:23 +0000 2017",13299,64966,false,"908413134196572161","{""neg"":0,""neu"":0.761,""pos"":0.239,""compound"":0.7654}"
"Twitter for iPhone","Bernie Sanders is pushing hard for a single payer healthcare plan - a curse on the U.S. &amp; its people...","Thu Sep 14 19:31:55 +0000 2017",17415,73259,false,"908413019050463232","{""neg"":0.246,""neu"":0.754,""pos"":0,""compound"":-0.5994}"
"Twitter for iPhone","Spoke to President of Mexico to give condolences on terrible earthquake. Unable to reach for 3 days b/c of his cell phone reception at site.","Thu Sep 14 19:18:14 +0000 2017",11340,59066,false,"908409572943126528","{""neg"":0.118,""neu"":0.84,""pos"":0.042,""compound"":-0.4588}"
"Twitter for iPhone","Just left Florida for D.C. The people and spirit in THAT GREAT STATE is unbelievable. Damage horrific but will be better than ever!","Thu Sep 14 19:04:22 +0000 2017",10125,60358,false,"908406085308096512","{""neg"":0.152,""neu"":0.538,""pos"":0.31,""compound"":0.6135}"
"Twitter for iPhone","Am leaving now for Florida to see our GREAT first responders and to thank the U.S. Coast Guard, FEMA etc. A real disaster, much work to do!","Thu Sep 14 11:05:55 +0000 2017",10775,67205,false,"908285679335034880","{""neg"":0.118,""neu"":0.662,""pos"":0.22,""compound"":0.5461}"
"Twitter for iPhone","...They have been in our country for many years through no fault of their own - brought in by parents at young age. Plus BIG border security","Thu Sep 14 10:35:41 +0000 2017",10919,53133,false,"908278070611779585","{""neg"":0.162,""neu"":0.759,""pos"":0.079,""compound"":-0.3612}"
"Twitter for iPhone","Does anybody really want to throw out good, educated and accomplished young people who have jobs, some serving in the military? Really!.....","Thu Sep 14 10:28:41 +0000 2017",18471,82554,false,"908276308265795585","{""neg"":0,""neu"":0.712,""pos"":0.288,""compound"":0.7707}"
"Twitter for iPhone","The WALL, which is already under construction in the form of new renovation of old and existing fences and walls, will continue to be built.","Thu Sep 14 10:20:58 +0000 2017",24085,105068,false,"908274366739345409","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","No deal was made last night on DACA. Massive border security would have to be agreed to in exchange for consent. Would be subject to vote.","Thu Sep 14 10:11:36 +0000 2017",17444,64610,false,"908272007011282944","{""neg"":0.072,""neu"":0.719,""pos"":0.209,""compound"":0.4939}"
"Twitter for iPhone","The ""deplorables"" came back to haunt Hillary.They expressed their feelings loud and clear. She spent big money but, in the end, had no game!","Thu Sep 14 02:52:34 +0000 2017",20990,94074,false,"908161523180285953","{""neg"":0.178,""neu"":0.757,""pos"":0.065,""compound"":-0.484}"
"Twitter for iPhone","Crooked Hillary Clinton blames everybody (and every thing) but herself for her election loss. She lost the debates and lost her direction!","Thu Sep 14 02:47:23 +0000 2017",26257,114073,false,"908160218995068928","{""neg"":0.379,""neu"":0.621,""pos"":0,""compound"":-0.8748}"
"Twitter for iPhone","China has a business tax rate of 15%. We should do everything possible to match them in order to win with our economy. Jobs and wages!","Thu Sep 14 02:22:57 +0000 2017",17849,76499,false,"908154067658174469","{""neg"":0,""neu"":0.854,""pos"":0.146,""compound"":0.6239}"
"Twitter for iPhone","With Irma and Harvey devastation, Tax Cuts and Tax Reform is needed more than ever before. Go Congress, go!","Wed Sep 13 12:36:52 +0000 2017",20177,93742,false,"907946177022369792","{""neg"":0.237,""neu"":0.763,""pos"":0,""compound"":-0.6476}"
"Twitter for iPhone","I will be traveling to Florida tomorrow to meet with our great Coast Guard, FEMA and many of the brave first responders &amp; others.","Wed Sep 13 11:34:16 +0000 2017",14812,87319,false,"907930425657626624","{""neg"":0,""neu"":0.737,""pos"":0.263,""compound"":0.8176}"
"Twitter for iPhone","The approval process for the biggest Tax Cut &amp; Tax Reform package in the history of our country will soon begin. Move fast Congress!","Wed Sep 13 11:28:10 +0000 2017",17878,80698,false,"907928888587808768","{""neg"":0.076,""neu"":0.8,""pos"":0.123,""compound"":0.3164}"
"Twitter for iPhone","It was a great honor to welcome Prime Minister Najib Abdul Razak of Malaysia and his distinguished delegation to the @WhiteHouse today! https://t.co/3pWrBOh8dG","Tue Sep 12 20:12:48 +0000 2017",13955,52354,false,"907698529606541312","{""neg"":0,""neu"":0.642,""pos"":0.358,""compound"":0.8908}"
"Twitter for iPhone","Congratulations to Eric &amp; Lara on the birth of their son, Eric ""Luke"" Trump this morning! https://t.co/Aw0AV82XdE","Tue Sep 12 18:41:50 +0000 2017",16958,111516,false,"907675638055743489","{""neg"":0,""neu"":0.792,""pos"":0.208,""compound"":0.636}"
"Twitter for iPhone","The devastation left by Hurricane Irma was far greater, at least in certain locations,than anyone thought - but amazing people working hard!","Tue Sep 12 13:11:19 +0000 2017",14735,85323,false,"907592460070768641","{""neg"":0.124,""neu"":0.566,""pos"":0.311,""compound"":0.7424}"
"Twitter for iPhone","Fascinating to watch people writing books and major articles about me and yet they know nothing about me &amp; have zero access. #FAKE NEWS!","Tue Sep 12 12:56:47 +0000 2017",24187,107606,false,"907588803161939968","{""neg"":0,""neu"":0.858,""pos"":0.142,""compound"":0.5848}"
"Twitter for iPhone","RT @LouDobbs: Making America Great Again- @Kellyannepolls: After #Irma @POTUS is focused on saving lives, not swamp shenanigans. #Dobbs #MA…","Tue Sep 12 12:17:56 +0000 2017",7631,0,true,"907579024960098304","{""neg"":0,""neu"":0.729,""pos"":0.271,""compound"":0.7717}"
"Twitter for iPhone","May God Forever Bless the United States of America. #NeverForget911 https://t.co/erycJgj23r","Mon Sep 11 18:35:59 +0000 2017",36633,133936,false,"907311779331690496","{""neg"":0,""neu"":0.51,""pos"":0.49,""compound"":0.7717}"
"Twitter for iPhone","#NeverForget https://t.co/rmQ1a5bDon","Mon Sep 11 18:02:09 +0000 2017",19251,81914,false,"907303264458362880","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","RT @Scavino45: Hurricane force winds hit Florida Keys. 390 shelters have been opened in Florida. Shelters near you➡️https://t.co/lL5pDP0N9D…","Sun Sep 10 10:37:38 +0000 2017",5494,0,true,"906829008955957248","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","RT @SecretarySonny: Serious @Cabinet meeting today, called by @POTUS at Camp David. Reports on #Irma's track, potential impact, fed &amp; state…","Sun Sep 10 10:37:05 +0000 2017",6338,0,true,"906828871106002944","{""neg"":0.061,""neu"":0.939,""pos"":0,""compound"":-0.0772}"
"Twitter for iPhone","RT @TravelGov: Continue to notify us of US citizens overseas impacted by #HurricaneIrma &amp; #HurricaneJose. https://t.co/EuIpTB144z https://t…","Sun Sep 10 10:35:49 +0000 2017",4394,0,true,"906828550065582080","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","RT @KellyannePolls: Love and prayers for friends Adrienne &amp; Eric Bolling. 

May Eric Chase know eternal peace. https://t.co/rtoCsVpPGy","Sun Sep 10 10:34:25 +0000 2017",9156,0,true,"906828199421767680","{""neg"":0,""neu"":0.581,""pos"":0.419,""compound"":0.8957}"
"Twitter for iPhone","RT @NYPDnews: Many supported NYers when Sandy hit. Now our NY Task Force-1 can be there to help others during Harvey &amp; #HurricaneIrma. Here…","Sun Sep 10 10:33:42 +0000 2017",6705,0,true,"906828018651451392","{""neg"":0,""neu"":0.815,""pos"":0.185,""compound"":0.6124}"
"Twitter for iPhone","RT @seanhannity: @ericbolling To my dear friend, please know we all love you, will be here for you and your family.","Sun Sep 10 10:32:36 +0000 2017",11402,0,true,"906827742632665094","{""neg"":0,""neu"":0.58,""pos"":0.42,""compound"":0.9062}"
"Twitter for iPhone","RT @DonaldJTrumpJr: Great pic from a friend on @CBPflorida @CustomsBorder who have been helping with #harvey recovery and now with #irma. T…","Sun Sep 10 10:28:19 +0000 2017",5194,0,true,"906826663484411905","{""neg"":0,""neu"":0.655,""pos"":0.345,""compound"":0.8591}"
"Twitter for iPhone","RT @Scavino45: Florida Governor Rick @FLGovScott. #HurricaineIrma https://t.co/ch3wx9HDMj","Sun Sep 10 10:27:22 +0000 2017",2808,0,true,"906826427210792960","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","RT @EricTrump: Please stay safe #Florida! You are in our thoughts and we are praying for you! 🇺🇸🇺🇸🇺🇸 https://t.co/B3998hZyHI","Sun Sep 10 10:27:09 +0000 2017",5672,0,true,"906826370155720704","{""neg"":0,""neu"":0.659,""pos"":0.341,""compound"":0.8065}"
"Twitter for iPhone","The U.S. Coast Guard, FEMA and all Federal and State brave people are ready. Here comes Irma. God bless everyone!","Sun Sep 10 02:56:37 +0000 2017",25075,126385,false,"906712991940399104","{""neg"":0,""neu"":0.591,""pos"":0.409,""compound"":0.8777}"
"Twitter for iPhone","Heed the advice of @FLGovScott!

""If you're in an evacuation zone, you need to get to a shelter...there's not many hours left."" Gov. Scott https://t.co/92W8ViNMUK","Sun Sep 10 00:03:48 +0000 2017",11360,44856,false,"906669500984041472","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Media Studio","This is a storm of enormous destructive power, and I ask everyone in the storm’s path to heed ALL instructions from government officials. https://t.co/nJfM2Sdme1","Sat Sep 09 21:44:16 +0000 2017",15094,64650,false,"906634384702291968","{""neg"":0.16,""neu"":0.84,""pos"":0,""compound"":-0.6124}"
"Twitter for iPhone","FLORIDA- 
Visit https://t.co/pdBaD9t8SK to find shelters, road closures, &amp; evacuation routes. Helpful Twitter list: https://t.co/BUMVlxGFe8 https://t.co/ncnuqCeB5K","Sat Sep 09 15:41:55 +0000 2017",16347,49234,false,"906543198599876608","{""neg"":0,""neu"":0.843,""pos"":0.157,""compound"":0.4215}"
"Twitter for iPhone","Churches in Texas should be entitled to reimbursement from FEMA Relief Funds for helping victims of Hurricane Harvey (just like others).","Sat Sep 09 00:56:47 +0000 2017",28990,127726,false,"906320446882271232","{""neg"":0.082,""neu"":0.567,""pos"":0.351,""compound"":0.765}"
"Media Studio","A message to my fellow Americans🇺🇸#IrmaHurricane2017
🎥https://t.co/jyg6AlyAAb
🎥https://t.co/iPujtHzejr https://t.co/HCQ9kmKc4E","Fri Sep 08 15:02:22 +0000 2017",21133,68359,false,"906170854362447875","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","Republicans must start the Tax Reform/Tax Cut legislation ASAP. Don't wait until the end of September. Needed now more than ever. Hurry!","Fri Sep 08 12:57:11 +0000 2017",20704,79689,false,"906139352580972544","{""neg"":0.102,""neu"":0.898,""pos"":0,""compound"":-0.3382}"
"Twitter for iPhone","...never allow the Republicans to pass even great legislation. 8 Dems control - will rarely get 60 (vs. 51) votes. It is a Repub Death Wish!","Fri Sep 08 12:46:35 +0000 2017",14829,63330,false,"906136682952568832","{""neg"":0.122,""neu"":0.596,""pos"":0.282,""compound"":0.6239}"
"Twitter for iPhone","Republicans, sorry, but I've been hearing about Repeal &amp; Replace for 7 years, didn't happen! Even worse, the Senate Filibuster Rule will....","Fri Sep 08 12:41:32 +0000 2017",17525,70686,false,"906135414498631680","{""neg"":0.048,""neu"":0.799,""pos"":0.152,""compound"":0.5382}"
"Twitter for iPhone","Our incredible U.S. Coast Guard saved more than 15,000 lives last week with Harvey. Irma could be even tougher. We love our Coast Guard!","Fri Sep 08 12:37:14 +0000 2017",20615,101114,false,"906134333467045888","{""neg"":0,""neu"":0.7,""pos"":0.3,""compound"":0.8398}"
"Twitter for iPhone","Hurricane Irma is of epic proportion, perhaps bigger than we have ever seen. Be safe and get out of its way,if possible. Federal G is ready!","Fri Sep 08 12:34:13 +0000 2017",14321,63787,false,"906133573400481792","{""neg"":0,""neu"":0.802,""pos"":0.198,""compound"":0.69}"
"Twitter for iPhone","We will confront ANY challenge, no matter how strong the winds or high the water. I’m proud to stand with Presidents for #OneAmericaAppeal.","Fri Sep 08 01:33:38 +0000 2017",15772,80029,false,"905967331662319617","{""neg"":0.131,""neu"":0.572,""pos"":0.296,""compound"":0.5994}"
"Twitter for iPhone","I encourage EVERYONE in the path of #HurricaneIrma to heed the advice and orders of local &amp; state officials! https://t.co/AQmawTpZs0","Fri Sep 08 00:57:52 +0000 2017",19168,67170,false,"905958330815926276","{""neg"":0,""neu"":0.834,""pos"":0.166,""compound"":0.5562}"
